user_id,person,current_age,retirement_age,birth_year,birth_month,gender,city,state,zipcode,per_capita_income_zipcode,yearly_income_person,total_debt,fico_score
1352,Sean Morris,30,66,1989,10,Male,Durham,NC,27712,28430.0,57969.0,92382.0,691
1353,Archer Faraday,32,60,1987,5,Male,Wilmore,KY,40390,15757.0,32128.0,58373.0,724
1354,Ashton Thompson,47,66,1973,2,Male,Harrison,MI,48625,11036.0,22505.0,27928.0,798
1355,Tara Long,60,65,1959,7,Female,Miami,FL,33175,18828.0,38394.0,69393.0,693
1356,Carl Jackson,30,67,1989,3,Male,Phoenix,AZ,85043,17165.0,34998.0,60749.0,627
1357,Foster Rivera,58,67,1961,8,Male,Harbor City,CA,90710,22032.0,44924.0,27297.0,717
1358,Adalynn Young,86,67,1933,12,Female,Venus,TX,76084,19477.0,23371.0,0.0,757
1359,Ashanti Fu,60,66,1959,5,Female,New Castle,IN,47362,16273.0,33178.0,85620.0,687
1360,Bellissima Martin,32,63,1987,8,Female,Norman,OK,73071,20640.0,42084.0,57760.0,661
1361,Trenton Morales,24,69,1995,8,Male,Corona,CA,92880,28049.0,57187.0,9756.0,714
1362,Zuri Xi,46,66,1973,6,Female,Alvin,TX,77511,21956.0,44768.0,59862.0,728
1363,Kyree Anwar,90,67,1929,12,Male,Kailua,HI,96734,26370.0,39214.0,0.0,781
1364,Kolton Bailey,73,71,1947,1,Male,Waukesha,WI,53188,27546.0,38809.0,19912.0,788
1365,Haven Sanchez,55,77,1964,10,Female,Pittsburgh,PA,15224,18392.0,37495.0,28449.0,687
1366,Pablo Hall,49,63,1970,4,Male,Bristol,CT,6010,25405.0,51802.0,91118.0,696
1367,Katherine Walker,65,60,1954,11,Female,Rockville Centre,NY,11570,48994.0,103294.0,39076.0,831
1368,Emory Cooper,19,60,2001,1,Female,Dover,PA,17315,21400.0,43634.0,52593.0,654
1369,Augustus Martin,50,68,1970,2,Male,Morristown,TN,37814,17104.0,34868.0,51984.0,745
1370,Gemma Masvidal,61,64,1958,8,Female,Gunter,TX,75058,24364.0,49677.0,108399.0,593
1371,Grady Xi,67,65,1952,9,Male,Rainsville,AL,35986,15562.0,11029.0,3225.0,786
1372,Lyanna Cox,39,63,1980,7,Female,Union,NJ,7083,28993.0,59114.0,132715.0,730
1373,Paula Chen,43,68,1976,8,Female,Owego,NY,13827,19901.0,40576.0,54011.0,747
1374,Amber Jenkins,77,72,1942,5,Female,Bradenton,FL,34207,13972.0,31555.0,12777.0,696
1375,Cristiano Lewis,48,62,1971,8,Male,Phoenix,AZ,85083,35727.0,72844.0,207423.0,718
1376,Corbin Price,24,65,1995,8,Male,Mobile,AL,36618,17267.0,35212.0,56286.0,765
1377,Annabel Leroux,47,66,1972,7,Female,Blue Springs,MO,64015,24057.0,49045.0,0.0,727
1378,Katelyn Johnson,57,54,1962,12,Female,Ukiah,CA,95482,17899.0,12044.0,10323.0,576
1379,Jaxx Ward,38,71,1982,1,Male,Wichita,KS,67212,22638.0,46160.0,87459.0,763
1380,Thea King,46,71,1974,2,Female,Beaverton,OR,97005,21702.0,44249.0,103229.0,706
1381,Darius Taylor,76,70,1944,2,Male,Port Orchard,WA,98366,21219.0,30248.0,35766.0,763
1382,Trevor Bailey,28,71,1991,9,Male,Athens,AL,35614,16912.0,34487.0,52077.0,702
1383,Jolene Fox,83,67,1936,12,Female,Wilmer,TX,75172,13917.0,22873.0,0.0,710
1384,Jaziel Ross,50,69,1969,5,Male,Skiatook,OK,74070,21234.0,43290.0,90238.0,690
1385,Jazlynn Wood,28,73,1991,7,Female,De Soto,KS,66018,24982.0,50934.0,54406.0,720
1386,Eliezer Jones,23,65,1996,12,Male,Fairfax,VA,22033,42884.0,87437.0,0.0,738
1387,Hallie Leroux,25,70,1994,5,Female,Edgewood,MD,21040,21177.0,43178.0,74257.0,746
1388,Eliezer Bennett,51,63,1968,3,Male,Daytona Beach,FL,32117,13425.0,27372.0,54474.0,612
1389,Kaia Bennett,33,65,1986,8,Female,Circleville,OH,43113,18025.0,36755.0,96292.0,810
1390,Rory Nelson,70,64,1949,12,Female,Albuquerque,NM,87120,24485.0,40189.0,24169.0,621
1391,Valentin Wilson,29,65,1991,1,Male,Avis,PA,17721,15708.0,32024.0,69171.0,754
1392,Daphne Collins,34,65,1985,5,Female,Glen Cove,NY,11542,29426.0,59999.0,128311.0,676
1393,Harmoni Jackson,77,65,1942,5,Female,Springfield,KY,40069,16521.0,22540.0,16946.0,705
1394,Alaina Howard,38,66,1981,4,Female,Foristell,MO,63348,25756.0,52512.0,95640.0,706
1395,Zaylee Diaz,44,69,1975,12,Female,Daly City,CA,94014,23752.0,48430.0,62384.0,716
1396,Kayden Peres,36,66,1984,1,Male,Tacoma,WA,98403,31518.0,64262.0,75415.0,775
1397,Maleah Gonzalez,48,64,1971,8,Female,Houston,TX,77087,13862.0,28267.0,35727.0,799
1398,Tegan Fisher,70,65,1949,9,Female,Aurora,CO,80013,24849.0,45754.0,9066.0,718
1399,Alisa Abe,80,67,1939,4,Female,Danville,IL,61832,15755.0,16646.0,1639.0,590
1400,Elaine El-Mafouk,35,65,1984,3,Female,Alvin,TX,77511,21956.0,44766.0,68989.0,713
1401,Nancy Xi,34,66,1985,11,Female,Eastlake,OH,44095,20155.0,41091.0,86837.0,695
1402,Armani Diaz,43,71,1976,5,Male,Lake Havasu City,AZ,86404,14214.0,28983.0,36482.0,755
1403,Michael Allen,47,69,1972,7,Male,Waianae,HI,96792,17175.0,35016.0,54455.0,732
1404,Hannah Collins,82,69,1938,2,Female,Lamesa,TX,79331,14989.0,23175.0,1626.0,723
1405,Emerald Burns,49,66,1970,3,Female,Lorain,OH,44052,14880.0,30340.0,64661.0,552
1406,Emma Gray,38,62,1981,9,Female,Plattsburgh,NY,12901,20177.0,41141.0,71060.0,683
1407,Salma Jones,67,65,1952,10,Female,Saint Petersburg,FL,33704,34974.0,23533.0,23132.0,687
1408,Chana Bennett,24,68,1995,9,Female,Bronx,NY,10455,12939.0,26382.0,13161.0,748
1409,Cason Sanders,29,66,1990,7,Male,Buckeye,AZ,85396,25449.0,51891.0,83166.0,693
1410,Austin Chen,41,65,1978,6,Male,Great Barrington,MA,1230,21365.0,43560.0,58544.0,850
1411,Angelina Turner,51,56,1968,7,Female,Gulf Shores,AL,36542,15553.0,31713.0,42895.0,646
1412,Jesus Baker,29,66,1990,8,Male,Orange,CA,92865,26180.0,53376.0,60953.0,750
1413,Violet Johnson,58,75,1961,11,Female,Joplin,MO,64801,16574.0,33793.0,108196.0,768
1414,Aya Ross,71,65,1948,5,Female,Sanford,FL,32771,22585.0,38009.0,20529.0,689
1415,Bentlee Labelle,40,64,1979,12,Male,Monroe,CT,6468,37131.0,75711.0,121251.0,750
1416,Zahir Ward,55,74,1964,9,Male,Lake Forest,CA,92630,30307.0,61793.0,686.0,767
1417,Cecelia Burns,31,74,1988,10,Female,Ames,IA,50014,26190.0,53395.0,73370.0,785
1418,Kate Collins,61,66,1958,8,Female,Fayetteville,NC,28306,18316.0,37342.0,48611.0,779
1419,Florence King,59,68,1960,5,Female,Houston,TX,77015,17359.0,35397.0,55112.0,828
1420,Mathias Gao,52,66,1967,4,Male,Parsippany,NJ,7054,34756.0,70862.0,16595.0,745
1421,Miranda Martinez,63,61,1957,1,Female,Schenectady,NY,12309,30839.0,49569.0,58019.0,682
1422,Nico Miller,29,69,1990,11,Male,Newton,KS,67114,18479.0,37677.0,66737.0,685
1423,Khloe Baker,50,65,1970,1,Female,Federal Way,WA,98003,21756.0,44355.0,44779.0,680
1424,Alannah Gomez,78,68,1941,11,Female,Trinidad,CA,95570,15296.0,22290.0,9235.0,716
1425,Raquel Russell,32,73,1987,4,Female,Dayton,KY,41074,17278.0,35227.0,25277.0,746
1426,Mckenna Bell,73,65,1946,9,Female,Camillus,NY,13031,24172.0,48750.0,18724.0,709
1427,Zyaire Bennett,65,67,1954,9,Male,Burlingame,CA,94010,0.0,645.0,790.0,688
1428,Lyric Ramirez,40,70,1979,11,Female,Hope,IN,47246,18295.0,37299.0,31923.0,723
1429,Bill Merkel,94,66,1926,1,Male,Windsor,CO,80550,27185.0,60080.0,1807.0,690
1430,Kimber Sanders,51,64,1968,3,Female,Odenville,AL,35120,20542.0,41886.0,107734.0,768
1431,Savannah Bennett,47,55,1973,2,Female,La Grange,IL,60525,34681.0,70711.0,100226.0,741
1432,Kenya Reed,49,68,1970,4,Female,Fullerton,NE,68638,13582.0,27691.0,24480.0,687
1433,Maeve Phillips,35,62,1984,5,Female,Newark,DE,19713,22319.0,45508.0,93806.0,636
1434,Jaden Flores,45,65,1974,3,Male,Columbia,PA,17512,19663.0,40093.0,81752.0,615
1435,Edward Farhad,59,62,1961,2,Male,Garland,TX,75040,18408.0,37536.0,63386.0,717
1436,Gianna Cruz,18,69,2001,3,Female,Mililani,HI,96789,27576.0,56222.0,63846.0,726
1437,Maddox Gonzalez,35,67,1985,1,Male,Russellton,PA,15076,14798.0,30172.0,39959.0,653
1438,Paisley Perry,47,65,1973,2,Female,Brooklyn,NY,11222,25172.0,51330.0,106161.0,597
1439,Camille Lopez,37,68,1982,5,Female,Holden,MA,1520,31514.0,64252.0,92973.0,802
1440,Boston Peterson,45,57,1974,11,Male,Greenbrier,AR,72058,19589.0,39942.0,52441.0,709
1441,Erika Ajami,65,62,1954,3,Female,Orange,NJ,7050,18012.0,39077.0,14019.0,709
1442,Seth Butler,49,66,1970,6,Male,Minneapolis,MN,55429,18660.0,38039.0,27179.0,717
1443,Finley Wilson,23,65,1996,8,Female,Lakeland,FL,33813,26325.0,53675.0,82373.0,659
1444,Jairo Xi,75,64,1945,2,Male,Grand Rapids,MI,49534,21663.0,42812.0,22171.0,631
1445,Russell Harris,56,67,1963,4,Male,Los Angeles,CA,90002,11393.0,23231.0,48624.0,726
1446,Alvin Reed,20,71,2000,1,Male,Kennett,MO,63857,14824.0,30229.0,43239.0,595
1447,Amari Ortiz,63,65,1956,10,Male,Little Rock,AR,72209,13047.0,26600.0,0.0,799
1448,Kalani Kelley,32,71,1987,11,Female,Warwick,RI,2889,24424.0,49800.0,137460.0,694
1449,Cheyenne Morgan,63,57,1956,9,Female,Bethlehem,PA,18015,24571.0,50696.0,32793.0,767
1450,Miles Sadr,30,64,1990,1,Male,Stanton,CA,90680,17564.0,35813.0,43474.0,748
1451,Christopher Ajami,38,65,1981,9,Male,Chattanooga,TN,37415,21988.0,44831.0,20906.0,705
1452,Sue Morales,39,62,1980,11,Female,Monroe Township,NJ,8831,29088.0,59313.0,102360.0,802
1453,Paris Ramirez,49,67,1970,8,Female,Los Angeles,CA,90003,11073.0,22583.0,62461.0,683
1454,Liam Labelle,18,65,2002,2,Male,Mission Viejo,CA,92691,30564.0,62316.0,146487.0,813
1455,Dominique Johnson,20,62,1999,8,Male,Brooklyn,NY,11219,12433.0,25350.0,70475.0,643
1456,Everly Hughes,26,66,1993,9,Female,Fort Atkinson,WI,53538,21057.0,42931.0,48783.0,742
1457,Kai Merkel,19,68,2000,5,Male,Bensalem,PA,19020,24817.0,50602.0,66762.0,722
1458,Bryce Long,32,71,1988,1,Male,Toledo,OH,43608,12101.0,24668.0,22338.0,756
1459,Jaylah Martin,63,62,1956,4,Female,Ambler,PA,19002,44106.0,56102.0,59198.0,850
1460,Avi Stewart,61,62,1959,1,Male,Charleston,WV,25313,21705.0,44257.0,110587.0,664
1461,Otto Jackson,68,74,1952,1,Male,Houston,TX,77096,31072.0,63355.0,140526.0,747
1462,Dallas Torres,55,68,1964,8,Male,Seabrook,NH,3874,22448.0,45767.0,41791.0,721
1463,Macy Merkel,46,58,1973,5,Female,Anaheim,CA,92805,16252.0,33137.0,40559.0,706
1464,Stetson Hughes,79,65,1940,4,Male,Washington,IL,61571,24926.0,37898.0,32994.0,517
1465,Cain Morgan,27,67,1992,7,Male,Colchester,VT,5446,26033.0,53082.0,106945.0,689
1466,Terry Neufelder,25,68,1995,2,Male,Locust Grove,GA,30248,21682.0,44204.0,59310.0,710
1467,Marvin Roberts,24,61,1995,5,Male,Phoenix,AZ,85022,26023.0,53061.0,84073.0,743
1468,Yamileth Lee,28,67,1991,7,Female,Prattville,AL,36066,21796.0,44444.0,130382.0,706
1469,Tyson Kelley,67,67,1952,9,Male,Carleton,MI,48117,22321.0,56542.0,9097.0,733
1470,Ryann Faraday,24,67,1995,4,Female,Ashland,MS,38603,13161.0,26839.0,70077.0,805
1471,Ira Walker,51,69,1968,5,Male,Harwood,MD,20776,33529.0,68362.0,96182.0,711
1472,Kairo Mitchell,30,60,1989,6,Male,Piney Flats,TN,37686,22388.0,45649.0,150985.0,693
1473,Kenna Faraday,34,66,1985,11,Female,Killeen,TX,76543,14665.0,29897.0,27736.0,760
1474,Hannah Gonzalez,35,67,1984,3,Female,Roseville,CA,95661,29367.0,59872.0,95927.0,752
1475,Isaias Ross,51,72,1968,4,Male,Cookeville,TN,38501,15955.0,32531.0,78193.0,631
1476,Celine White,41,64,1978,6,Female,Winston,GA,30187,22613.0,46108.0,64994.0,635
1477,Jaden Gonzalez,54,66,1966,2,Male,Brownsville,TX,78521,11140.0,22714.0,27227.0,702
1478,Meredith Anwar,77,65,1942,4,Female,Belfair,WA,98528,19640.0,44807.0,13730.0,751
1479,Maya Lewis,39,65,1980,5,Female,Switz City,IN,47465,15285.0,31170.0,33165.0,685
1480,Rylan Rodriguez,33,69,1986,10,Female,Portage,WI,53901,19635.0,40029.0,0.0,787
1481,Kai Sanchez,38,67,1981,9,Male,Gainesville,FL,32605,24992.0,50957.0,73187.0,653
1482,Jillian Carter,26,69,1993,4,Female,Edinburg,TX,78542,11763.0,23987.0,39071.0,630
1483,Allen Ward,50,70,1970,1,Male,Wickes,AR,71973,13123.0,26758.0,41064.0,734
1484,Lillianna Davis,69,71,1950,9,Female,Bakersfield,CA,93308,21654.0,44152.0,90526.0,700
1485,Eva Perry,21,68,1998,12,Female,New York,NY,10010,91487.0,186534.0,233746.0,590
1486,Marcelo Foster,18,66,2002,2,Male,Hamburg,NY,14075,24121.0,49185.0,92484.0,690
1487,Abram Sullivan,30,66,1990,2,Male,Miami,FL,33176,28871.0,58865.0,94134.0,727
1488,Sally Russell,49,66,1970,9,Female,Henrico,VA,23228,20917.0,42652.0,133935.0,729
1489,Kinsley Kelley,43,65,1977,1,Female,Appleton,WI,54913,36825.0,75080.0,35268.0,747
1490,Isla Ward,56,69,1963,10,Female,Kuna,ID,83634,19198.0,39146.0,72957.0,766
1491,Maliyah Morales,75,65,1944,12,Female,Tacoma,WA,98404,16941.0,11410.0,0.0,812
1492,Malachi Perez,61,65,1958,11,Male,Sterling Heights,MI,48313,22974.0,46843.0,66529.0,736
1493,Lily Anwar,23,70,1996,7,Female,Torrance,CA,90504,25900.0,52815.0,77064.0,658
1494,Jazlynn James,18,71,2002,1,Female,Douglas,GA,31535,15701.0,32014.0,61420.0,728
1495,Savanna Perez,44,71,1975,7,Female,Saint Simons Island,GA,31522,26808.0,54659.0,73363.0,628
1496,Khalid Allen,44,66,1975,7,Male,Laurel Hill,NC,28351,13683.0,27896.0,42046.0,710
1497,Dario Collins,51,68,1969,1,Male,Coventry,RI,2816,25111.0,51196.0,26617.0,681
1498,Caylee Edwards,52,67,1967,5,Female,Crown Point,IN,46307,26168.0,53350.0,128676.0,685
1499,Alannah Farhad,44,65,1976,2,Female,West Harrison,NY,10604,45812.0,93406.0,151935.0,801
1500,Raphael Wilson,66,69,1953,9,Male,San Diego,CA,92129,36323.0,74059.0,144396.0,744
1501,Case Edwards,21,70,1998,3,Male,Powder Springs,GA,30127,25025.0,51028.0,105239.0,660
1502,Azariah Hall,21,69,1998,5,Female,Amanda,OH,43102,19000.0,38739.0,0.0,689
1503,Adilynn Ryan,41,60,1978,7,Female,Hannibal,NY,13074,17013.0,34690.0,48954.0,683
1504,Stanley Baker,37,63,1982,8,Male,Holly Springs,MS,38635,14367.0,29297.0,36303.0,825
1505,Timothy Miller,82,64,1937,10,Male,West Plains,MO,65775,14191.0,33356.0,938.0,566
1506,Alvaro Mitchell,31,68,1988,8,Male,Honeoye Falls,NY,14472,32973.0,67230.0,45269.0,685
1507,Genesis Fisher,65,64,1954,6,Female,Medford,NY,11763,27376.0,64829.0,15537.0,664
1508,Landry Ward,29,66,1990,11,Female,Marietta,GA,30062,33093.0,67473.0,140270.0,780
1509,Enoch Green,61,66,1959,1,Male,State College,PA,16801,25031.0,51039.0,0.0,704
1510,Jason Campbell,25,67,1994,8,Male,North Haven,CT,6473,29231.0,59599.0,79126.0,717
1511,David Wright,56,59,1963,5,Male,Perkins,OK,74059,17394.0,35468.0,53185.0,490
1512,Makai Gomez,33,67,1986,12,Male,Kenosha,WI,53144,23060.0,47023.0,0.0,765
1513,Alessia Jenkins,80,66,1939,12,Female,Houston,TX,77073,18528.0,22326.0,1620.0,564
1514,Isla Farhad,22,67,1997,7,Female,Chana,IL,61015,20147.0,41080.0,106545.0,793
1515,Alistair Lonsdale,56,66,1963,9,Male,High Point,NC,27265,24005.0,48944.0,79960.0,813
1516,Kingsley Abe,44,65,1975,7,Male,Lawrence,KS,66049,27149.0,55351.0,152645.0,703
1517,Damon Martin,18,68,2001,12,Male,Saint George,UT,84770,14470.0,29497.0,66044.0,722
1518,Baylee Martin,25,64,1995,2,Female,Tampa,FL,33647,34122.0,69572.0,137845.0,753
1519,Brody Ryan,37,59,1983,1,Male,Las Vegas,NV,89118,23889.0,48710.0,59824.0,792
1520,Milo Thompson,32,66,1987,6,Male,New Orleans,LA,70119,17536.0,35755.0,61748.0,708
1521,Johanna Williams,67,69,1952,8,Female,Norwalk,CT,6854,30736.0,62669.0,70317.0,760
1522,Alessandro Bell,39,69,1980,5,Male,Northwood,IA,50459,16087.0,32801.0,44496.0,701
1523,Brylee King,50,66,1970,2,Female,Conover,NC,28613,18444.0,37617.0,57746.0,695
1524,Cannon Masvidal,33,72,1986,7,Male,Henderson,TX,75652,17898.0,36496.0,119670.0,759
1525,Jordan Fu,77,67,1942,8,Male,Oswego,NY,13126,20447.0,47993.0,3080.0,827
1526,Cecelia Kelly,71,66,1948,8,Female,Saint George,UT,84790,15881.0,23350.0,19515.0,679
1527,Danielle Stewart,52,65,1967,7,Female,Oklahoma City,OK,73114,14465.0,29496.0,49681.0,704
1528,Kaylie Lonsdale,59,66,1960,10,Female,Easton,PA,18042,21005.0,42825.0,105122.0,850
1529,Alanna Ross,47,64,1972,8,Female,Sodus,NY,14551,16703.0,34057.0,59247.0,655
1530,Belen Fu,42,73,1977,8,Female,Hitchcock,TX,77563,21178.0,43181.0,57199.0,710
1531,Tommy Fu,32,66,1987,8,Male,Florham Park,NJ,7932,47698.0,97248.0,197100.0,775
1532,Lukas Cox,43,64,1976,11,Male,Sullivan,MO,63080,17101.0,34869.0,53381.0,699
1533,Carlee Roman,58,62,1961,4,Female,Barron,WI,54812,15371.0,31343.0,49537.0,741
1534,Anika Hall,63,62,1956,5,Female,Abilene,TX,79605,16665.0,30399.0,19404.0,668
1535,Sloane Ward,52,66,1967,9,Female,Lexington,KY,40509,28583.0,58278.0,51539.0,689
1536,Steven King,62,55,1958,2,Male,Leitchfield,KY,42754,14038.0,9445.0,14856.0,641
1537,Celeste Ward,32,66,1987,10,Female,Newark,NJ,7112,16691.0,34034.0,55846.0,633
1538,Zayne Adams,59,67,1960,8,Male,Miami,FL,33156,53676.0,109440.0,180865.0,737
1539,Kinslee Anderson,20,61,2000,2,Female,Woodbridge,NJ,7095,30587.0,62365.0,137710.0,606
1540,Lilly Chen,85,67,1935,1,Female,Everett,PA,15537,15262.0,38499.0,1493.0,746
1541,Sheila Martinez,21,65,1998,9,Female,Plainfield,IN,46168,23355.0,47622.0,87054.0,709
1542,Kassidy James,48,62,1972,1,Female,New Bloomfield,MO,65063,19627.0,40017.0,75377.0,648
1543,Thea Morales,28,71,1991,5,Female,Green Cove Springs,FL,32043,19805.0,40381.0,63008.0,730
1544,Lea Mitchell,63,65,1956,10,Female,Chicago,IL,60657,0.0,4.0,0.0,691
1545,Audrey Morales,32,67,1987,12,Female,New York,NY,10025,23874.0,48676.0,110589.0,721
1546,Shawn Walker,62,66,1957,9,Male,Milwaukee,WI,53206,9995.0,20377.0,12092.0,789
1547,Ryan Ajami,53,68,1967,2,Female,Mira Loma,CA,91752,19851.0,40470.0,87086.0,691
1548,Kingston Peterson,52,62,1967,3,Male,Canton,MA,2021,38878.0,79272.0,107029.0,716
1549,Rhett Nelson,42,63,1978,1,Male,Windsor,CT,6095,29261.0,59663.0,89579.0,681
1550,Zayd Kelly,30,71,1990,2,Male,Huntingdon Valley,PA,19006,34043.0,69412.0,64273.0,699
1551,Melany Taylor,23,55,1996,3,Female,Leesburg,FL,34748,11204.0,22844.0,37625.0,689
1552,Ahmed Russell,69,63,1950,4,Male,Albuquerque,NM,87106,20993.0,16542.0,36831.0,733
1553,Peyton Richardson,23,71,1996,10,Female,Carmel,CA,93923,29174.0,59479.0,69645.0,688
1554,Emerald Butler,61,64,1958,5,Female,Ooltewah,TN,37363,25814.0,52633.0,137109.0,704
1555,Coraline Gonzalez,21,67,1998,4,Female,Mount Airy,NC,27030,15286.0,31167.0,29342.0,749
1556,Tori Ortiz,25,65,1994,4,Female,Des Moines,IA,50313,18568.0,37864.0,57052.0,686
1557,Tinsley Campbell,18,61,2001,9,Female,Laneville,TX,75667,16183.0,32998.0,45196.0,736
1558,Susan Kelley,31,69,1988,8,Female,Midland,TX,79701,17329.0,35331.0,55566.0,697
1559,Barrett Brooks,46,68,1974,2,Male,Grenada,MS,38901,15568.0,31739.0,81905.0,799
1560,Rylie Roberts,18,65,2001,4,Female,Gorman,TX,76454,12583.0,25654.0,55761.0,746
1561,Curtis Rivera,35,66,1984,10,Male,Chula Vista,CA,91911,16942.0,34542.0,35474.0,697
1562,Elias El-Mafouk,26,61,1993,5,Male,Herrin,IL,62948,16397.0,33437.0,56690.0,588
1563,Andre Burns,53,69,1966,7,Male,Dallas,TX,75227,13799.0,28134.0,20231.0,707
1564,Coen Peres,54,71,1965,9,Male,Suwanee,GA,30024,35710.0,72807.0,0.0,803
1565,Gracelynn Peres,62,65,1957,10,Female,Gresham,OR,97080,22599.0,46075.0,139335.0,741
1566,Olivia Brooks,35,69,1984,6,Female,Spokane,WA,99216,17760.0,36213.0,48364.0,637
1567,Melody Hill,62,66,1957,7,Female,Denver,CO,80221,16459.0,33556.0,10619.0,799
1568,Leonardo Howard,54,61,1965,7,Male,Austin,TX,78705,23287.0,47482.0,59590.0,726
1569,Joshua Diaz,52,60,1967,8,Male,Elyria,OH,44035,18110.0,36927.0,54145.0,554
1570,Lillie Peres,18,65,2002,1,Female,Valdosta,GA,31605,19681.0,40131.0,48468.0,721
1571,Liliana Thomas,52,69,1967,10,Female,Chicago,IL,60620,14963.0,30509.0,56953.0,641
1572,Selah Morales,87,69,1932,11,Female,Oceanside,CA,92057,22270.0,33279.0,1642.0,778
1573,Kamari Hughes,61,67,1958,3,Male,Charlotte,TN,37036,17261.0,35196.0,51751.0,684
1574,Samara Murphy,52,65,1967,10,Female,Jersey City,NJ,7306,21642.0,44128.0,148684.0,739
1575,Rebekah Davis,20,70,1999,8,Female,Fargo,ND,58103,22214.0,45292.0,88917.0,660
1576,Lennon Martin,42,66,1977,9,Male,College Park,MD,20740,26224.0,53464.0,20683.0,751
1577,Wynter Nguyen,40,65,1979,10,Female,Corona,NY,11368,13177.0,26865.0,19529.0,826
1578,Kiana Edwards,18,69,2002,2,Female,Cape Canaveral,FL,32920,20392.0,41579.0,50190.0,694
1579,Jana Watson,46,70,1973,8,Female,Big Bear Lake,CA,92315,15515.0,31632.0,76538.0,832
1580,Paisleigh Merkel,30,67,1989,7,Female,Bismarck,ND,58504,23679.0,48277.0,110153.0,740
1581,Justin Evans,19,62,2000,10,Male,Effingham,SC,29541,16393.0,33426.0,51699.0,664
1582,Zaniyah Abe,73,68,1946,3,Female,Cleveland,OH,44104,9389.0,13089.0,10928.0,772
1583,Alfred Abe,24,65,1995,6,Male,Allendale,SC,29810,11384.0,23212.0,25138.0,799
1584,Brian Brown,18,63,2002,1,Male,Canoga Park,CA,91304,24074.0,49084.0,106863.0,577
1585,Laura Green,63,68,1956,11,Female,Albany,NY,12206,15490.0,31582.0,23359.0,693
1586,Jayceon Foster,74,66,1945,5,Male,Rush,NY,14543,26072.0,54013.0,3628.0,779
1587,Callum Ajami,41,64,1978,12,Male,Texarkana,TX,75501,15884.0,32387.0,65171.0,765
1588,Lilyana Green,61,65,1959,2,Female,De Land,IL,61839,16978.0,34619.0,13326.0,747
1589,Armani Edwards,52,67,1968,2,Male,Dallas,TX,75227,13799.0,28137.0,88482.0,797
1590,Liv Evans,56,68,1963,11,Female,Fall River Mills,CA,96028,13723.0,27981.0,62926.0,717
1591,Amani Roman,65,66,1954,3,Female,Patterson,LA,70392,19237.0,39221.0,45409.0,786
1592,Kenzie Kelley,25,70,1994,8,Female,Los Angeles,CA,90036,40761.0,83104.0,222502.0,714
1593,Johan Xi,59,65,1960,9,Male,Simpsonville,SC,29680,23966.0,48867.0,92873.0,644
1594,Londyn Rodriguez,49,61,1970,4,Female,Pascoag,RI,2859,24260.0,49464.0,123198.0,705
1595,Milena Reed,37,73,1982,11,Female,Parrish,AL,35580,17716.0,36122.0,51593.0,641
1596,Brenden Brown,20,74,1999,9,Male,West Warwick,RI,2893,22701.0,46284.0,46220.0,850
1597,Justice Davis,49,69,1970,10,Female,Gastonia,NC,28056,23879.0,48688.0,81995.0,679
1598,Veronica Lewis,50,68,1969,9,Female,Seattle,WA,98117,35031.0,71427.0,115702.0,709
1599,Eduardo Murphy,60,65,1959,12,Male,Kennett Square,PA,19348,34744.0,70840.0,52578.0,736
1600,Reese Torres,32,66,1988,2,Female,Fort Mill,SC,29707,26878.0,54804.0,172493.0,687
1601,Mohamed Perez,88,57,1931,9,Male,Buchanan Dam,TX,78609,13088.0,22371.0,994.0,700
1602,Tommy Brown,51,65,1968,11,Male,Fayetteville,NC,28312,18376.0,37467.0,50461.0,784
1603,Jaxen Faraday,32,71,1987,11,Male,Saint Paul,MN,55101,30650.0,62492.0,18680.0,686
1604,Westin Jackson,42,67,1977,8,Male,Clever,MO,65631,17222.0,35119.0,57463.0,850
1605,Emmeline Cox,63,66,1957,1,Female,San Diego,CA,92105,13805.0,28147.0,25987.0,756
1606,Rocky Adams,19,62,2001,1,Male,Norcross,GA,30092,31677.0,64585.0,121851.0,665
1607,Dario Thompson,33,69,1986,6,Male,Stockton,CA,95210,14709.0,29996.0,44313.0,809
1608,Ariyah Phillips,61,67,1959,1,Female,El Paso,TX,79928,14322.0,29206.0,25966.0,716
1609,Francis Brooks,51,69,1968,8,Male,Prairie Village,KS,66208,41663.0,84944.0,57746.0,713
1610,Emma Ross,21,71,1998,3,Female,Dearborn,MI,48126,11773.0,24006.0,57226.0,801
1611,Eliseo Price,50,62,1969,11,Male,Torrington,CT,6790,22401.0,45674.0,83331.0,717
1612,Jayde Powell,48,75,1972,1,Female,Lapel,IN,46051,19810.0,40392.0,52417.0,645
1613,Jana Howard,41,68,1978,5,Female,Pittsfield,NH,3263,19781.0,40334.0,65793.0,597
1614,Reed Ortiz,36,65,1984,1,Male,Mesa,AZ,85202,21053.0,42927.0,132343.0,687
1615,Prakash Mitchell,24,69,1995,12,Male,Dayton,OH,45420,18208.0,37122.0,58984.0,753
1616,Fiona Jenkins,36,65,1983,5,Female,Detroit,MI,48209,9710.0,19800.0,40038.0,682
1617,Aydin Miller,49,67,1970,8,Male,Grantham,PA,17027,21728.0,44303.0,53407.0,696
1618,Heaven Kelley,61,71,1958,4,Female,Utica,NY,13501,15194.0,30984.0,39222.0,616
1619,Casey Carter,45,66,1975,1,Female,Morristown,NJ,7960,55362.0,112875.0,44432.0,709
